smiles1,smiles2,target1,target2
NC(N)=NCC1COC2(CCCCC2)O1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P23975,P20839
NC(N)=NCC1COC2(CCCCC2)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,P23975,O14746
NC(N)=NCC1COC2(CCCCC2)O1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,P23975,P18825
NC(N)=NCC1COC2(CCCCC2)O1,CNCCCC12CCC(c3ccccc31)c1ccccc12,P23975,P35367
NC(N)=NCC1COC2(CCCCC2)O1,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,P23975,P02768
NC(N)=NCC1COC2(CCCCC2)O1,CCCCN1CC(O)C(O)C(O)C1CO,P23975,Q16739
NC(N)=NCC1COC2(CCCCC2)O1,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,P23975,P35610
NC(N)=NCC1COC2(CCCCC2)O1,CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,P23975,O43451
NC(N)=NCC1COC2(CCCCC2)O1,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,P23975,P00813
NC(N)=NCC1COC2(CCCCC2)O1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,P23975,P11388
NC(N)=NCC1COC2(CCCCC2)O1,CCC1(c2ccccc2)C(=O)NCNC1=O,P23975,P18507
NC(N)=NCC1COC2(CCCCC2)O1,CCC1(c2ccccc2)NC(=O)N(C)C1=O,P23975,O75469
NC(N)=NCC1COC2(CCCCC2)O1,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,P23975,P04150
NC(N)=NCC1COC2(CCCCC2)O1,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,P23975,P14770
NC(N)=NCC1COC2(CCCCC2)O1,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,P23975,Q9Y5Y4
NC(N)=NCC1COC2(CCCCC2)O1,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,P23975,P04278
NC(N)=NCC1COC2(CCCCC2)O1,CC(C)NCC(O)c1ccc(O)c(O)c1,P23975,P00441
NC(N)=NCC1COC2(CCCCC2)O1,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,P23975,P28223
NC(N)=NCC1COC2(CCCCC2)O1,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,P23975,Q15125
NC(N)=NCC1COC2(CCCCC2)O1,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,P23975,O14649
NC(N)=NCC1COC2(CCCCC2)O1,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P23975,P11388
NC(N)=NCC1COC2(CCCCC2)O1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,P23975,P03372
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NCCCC(N)(C(=O)O)C(F)F,P03372,P11926
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,P03372,P27487
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NC(N)=NCC1COC2(CCCCC2)O1,P03372,P23975
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(c1cc2ccccc2s1)N(O)C(N)=O,P03372,P09917
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CNCC(O)c1ccc(O)c(O)c1,P03372,P07550
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,P03372,P10415
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,P03372,P04278
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,P03372,Q969P6
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,P03372,P08172
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(=O)NCCCS(=O)(=O)O,P03372,P41594
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,P03372,P47870
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P03372,P11388
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,P03372,P02708
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,P03372,Q9UP95
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,P03372,Q9BZX2
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,P03372,P10275
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,P03372,P16444
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,P03372,Q9UM07
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCC1(c2ccccc2)C(=O)NCNC1=O,P03372,P18507
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,P03372,P13922
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NC(=O)NC(CCC(=O)O)C(=O)O,P03372,P31327
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,P03372,P05023
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,P03372,P0DP24
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,P03372,P51168
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,P03372,P00807
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,P03372,P0A0K8
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1c2c(nc3ccccc13)CCCC2,P03372,P06276
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,P03372,P14625
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,P03372,P31213
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,P03372,Q9BQB6
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NNC(=O)c1ccncc1,P03372,P05177
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NNc1nncc2ccccc12,P03372,Q16665
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CNC1(C)C2CCC(C2)C1(C)C,P03372,P36544
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,P03372,O14746
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,P03372,P03366
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,P03372,P29274
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(N)(Cc1ccc(O)cc1)C(=O)O,P03372,P07101
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCC1(c2ccccc2)NC(=O)N(C)C1=O,P03372,O75469
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,C#CCN(C)Cc1ccccc1,P03372,P27338
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P03372,P20839
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,P03372,P13637
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NC(=O)NO,P03372,P23921
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,P03372,P54284
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=C(CCCCCCC(=O)Nc1ccccc1)NO,P03372,Q92769
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,P03372,P35367
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NC1CONC1=O,P03372,P9WP31
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P03372,P23921
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,P03372,P08173
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,P03372,Q07869
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,P03372,P26358
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,P03372,P27815
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,P03372,P06401
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,P03372,P20711
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,P03372,O14649
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC(C)NCC(O)c1ccc(O)c(O)c1,P03372,P00441
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Nc1ccc(O)c(C(=O)O)c1,P03372,P35228
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC12CCC3C(CCC45OC4C(O)=C(C#N)CC35C)C1CCC2O,P03372,P14060
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COCC(NC(C)=O)C(=O)NCc1ccccc1,P03372,Q9NY46
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,P03372,P02768
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,P03372,P00533
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CNCCCC12CCC(c3ccccc31)c1ccccc12,P03372,P35367
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,P03372,P03372
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,P03372,P46098
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=C(O)C1OC(Oc2ccc(C3C(CCC(O)c4ccc(F)cc4)C(=O)N3c3ccc(F)cc3)cc2)C(O)C(O)C1O,P03372,Q9UHC9
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,P03372,P18825
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,P03372,Q07869
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,NC(=O)c1cnccn1,P03372,P9WGR1
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,P03372,Q8II73
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,P03372,P35610
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,P03372,P28223
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CCC(C)C(C)(COC(N)=O)COC(N)=O,P03372,Q99928
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,P03372,Q14654
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,P03372,P04150
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1,P03372,P00734
CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,P03372,P54284
NCCCC(N)(C(=O)O)C(F)F,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,P11926,P03372
NCCCC(N)(C(=O)O)C(F)F,CNCC(O)c1ccc(O)c(O)c1,P11926,P07550
NCCCC(N)(C(=O)O)C(F)F,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,P11926,P47989
NCCCC(N)(C(=O)O)C(F)F,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,P11926,P11388
NCCCC(N)(C(=O)O)C(F)F,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,P11926,P10415
NCCCC(N)(C(=O)O)C(F)F,CC(N)(Cc1ccc(O)cc1)C(=O)O,P11926,P07101
NCCCC(N)(C(=O)O)C(F)F,NC(=O)NO,P11926,P23921
NCCCC(N)(C(=O)O)C(F)F,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,P11926,P13637
NCCCC(N)(C(=O)O)C(F)F,NCC1(CC(=O)O)CCCCC1,P11926,Q9NY47
NCCCC(N)(C(=O)O)C(F)F,OCC1OC(n2cnc3c2NC=NCC3O)CC1O,P11926,P00813
NCCCC(N)(C(=O)O)C(F)F,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,P11926,P35354
NCCCC(N)(C(=O)O)C(F)F,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,P11926,P20839
NCCCC(N)(C(=O)O)C(F)F,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,P11926,P47898
NCCCC(N)(C(=O)O)C(F)F,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,P11926,P07550
NCCCC(N)(C(=O)O)C(F)F,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,P11926,P00533
NCCCC(N)(C(=O)O)C(F)F,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,P11926,P00797
NCCCC(N)(C(=O)O)C(F)F,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,P11926,Q969P6
NCCCC(N)(C(=O)O)C(F)F,CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O,P11926,P00807
NCCCC(N)(C(=O)O)C(F)F,CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,P11926,P31213
NCCCC(N)(C(=O)O)C(F)F,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,P11926,P00918
NCCCC(N)(C(=O)O)C(F)F,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,P11926,P08172
NCCCC(N)(C(=O)O)C(F)F,OCCN1CC(O)C(O)C(O)C1CO,P11926,O43451
NCCCC(N)(C(=O)O)C(F)F,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,P11926,Q8TCC7
NCCCC(N)(C(=O)O)C(F)F,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)OC(C)(C)C)c1nnc(C)n1-2,P11926,O60885
NCCCC(N)(C(=O)O)C(F)F,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,P11926,P46098
NCCCC(N)(C(=O)O)C(F)F,NC(N)=NC(=O)Cc1c(Cl)cccc1Cl,P11926,P18089
NCCCC(N)(C(=O)O)C(F)F,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,P11926,P23921
NCCCC(N)(C(=O)O)C(F)F,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,P11926,Q9BZX2
NCCCC(N)(C(=O)O)C(F)F,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,P11926,P41594
NCCCC(N)(C(=O)O)C(F)F,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,P11926,P50859
NCCCC(N)(C(=O)O)C(F)F,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,P11926,P21917
NCCCC(N)(C(=O)O)C(F)F,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,P11926,Q9Y5Y4
NCCCC(N)(C(=O)O)C(F)F,CCCNC1CCc2nc(N)sc2C1,P11926,P35462
NCCCC(N)(C(=O)O)C(F)F,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,P11926,P0AC13
NCCCC(N)(C(=O)O)C(F)F,O=C(O)P(=O)(O)O,P11926,P08546
NCCCC(N)(C(=O)O)C(F)F,CCC(C(N)=O)N1CCCC1=O,P11926,P46098
NCCCC(N)(C(=O)O)C(F)F,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,P11926,P27487
NCCCC(N)(C(=O)O)C(F)F,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,P11926,P28223
NCCCC(N)(C(=O)O)C(F)F,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,P11926,Q15125
NCCCC(N)(C(=O)O)C(F)F,CC1OC1P(=O)(O)O,P11926,P0A749
NCCCC(N)(C(=O)O)C(F)F,CC(=O)Nc1nnc(S(N)(=O)=O)s1,P11926,Q9ULX7
NCCCC(N)(C(=O)O)C(F)F,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,P11926,P03366
NCCCC(N)(C(=O)O)C(F)F,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,P11926,P10275
NCCCC(N)(C(=O)O)C(F)F,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,P11926,P31645
NCCCC(N)(C(=O)O)C(F)F,NC(=O)NC(CCC(=O)O)C(=O)O,P11926,P31327
NCCCC(N)(C(=O)O)C(F)F,CC(=O)Nc1ccc(O)cc1,P11926,P23975
NCCCC(N)(C(=O)O)C(F)F,O=C(CCCCCCC(=O)Nc1ccccc1)NO,P11926,Q92769
NCCCC(N)(C(=O)O)C(F)F,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,P11926,O75469
NCCCC(N)(C(=O)O)C(F)F,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,P11926,P04035
NCCCC(N)(C(=O)O)C(F)F,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,P11926,P05981
NNc1nncc2ccccc12,Nc1nc2ccc(OC(F)(F)F)cc2s1,Q16665,Q9UPY5
NNc1nncc2ccccc12,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,Q16665,P29274
NNc1nncc2ccccc12,Nc1ccc(C(=O)O)c(O)c1,Q16665,P09917
NNc1nncc2ccccc12,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,Q16665,O60760
NNc1nncc2ccccc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,Q16665,P14770
NNc1nncc2ccccc12,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,Q16665,P23921
NNc1nncc2ccccc12,CNCC(O)c1ccc(O)c(O)c1,Q16665,P07550
NNc1nncc2ccccc12,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,Q16665,P26358
NNc1nncc2ccccc12,CC1OC2(CS1)CN1CCC2CC1,Q16665,P11229
NNc1nncc2ccccc12,CCCNC1CCc2nc(N)sc2C1,Q16665,P35462
NNc1nncc2ccccc12,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,Q16665,P0AC13
NNc1nncc2ccccc12,Nc1ccc(O)c(C(=O)O)c1,Q16665,P35228
NNc1nncc2ccccc12,CCC(C)C(C)(COC(N)=O)COC(N)=O,Q16665,Q99928
NNc1nncc2ccccc12,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Q16665,Q15125
NNc1nncc2ccccc12,O=C(O)P(=O)(O)O,Q16665,P08546
NNc1nncc2ccccc12,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,Q16665,P03372
NNc1nncc2ccccc12,NNC(=O)c1ccncc1,Q16665,P05177
NNc1nncc2ccccc12,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1,Q16665,P0AD68
NNc1nncc2ccccc12,NC1CC1c1ccccc1,Q16665,P27338
NNc1nncc2ccccc12,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,Q16665,P04035
NNc1nncc2ccccc12,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,Q16665,P14625
NNc1nncc2ccccc12,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,Q16665,P03372
NNc1nncc2ccccc12,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,Q16665,Q14654
NNc1nncc2ccccc12,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Q16665,Q92769
NNc1nncc2ccccc12,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,Q16665,P0DP24
NNc1nncc2ccccc12,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Q16665,P47989
NNc1nncc2ccccc12,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Q16665,Q09428
NNc1nncc2ccccc12,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,Q16665,P10415
NNc1nncc2ccccc12,c1ccc(CC2=NCCN2)cc1,Q16665,P35367
NNc1nncc2ccccc12,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,Q16665,P08172
NNc1nncc2ccccc12,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,Q16665,O75469
NNc1nncc2ccccc12,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,Q16665,P46098
